source,target,no_of_reports_coauthored,no_of_srrs_coauthored,no_of_psrs_coauthored,percent_srrs
41,43,1.0,0.0,1.0,0.0
41,44,1.0,0.0,1.0,0.0
41,45,1.0,0.0,1.0,0.0
41,46,1.0,0.0,1.0,0.0
41,47,1.0,0.0,1.0,0.0
41,48,1.0,0.0,1.0,0.0
41,49,1.0,0.0,1.0,0.0
41,50,1.0,0.0,1.0,0.0
41,51,1.0,0.0,1.0,0.0
41,52,1.0,0.0,1.0,0.0
41,53,1.0,0.0,1.0,0.0
41,54,1.0,0.0,1.0,0.0
41,55,1.0,0.0,1.0,0.0
41,56,1.0,0.0,1.0,0.0
41,57,1.0,0.0,1.0,0.0
41,58,1.0,0.0,1.0,0.0
41,59,1.0,0.0,1.0,0.0
41,60,1.0,0.0,1.0,0.0
41,61,1.0,0.0,1.0,0.0
41,62,1.0,0.0,1.0,0.0
41,63,1.0,0.0,1.0,0.0
41,64,1.0,0.0,1.0,0.0
41,65,1.0,0.0,1.0,0.0
41,66,1.0,0.0,1.0,0.0
41,67,1.0,0.0,1.0,0.0
41,68,1.0,0.0,1.0,0.0
41,69,1.0,0.0,1.0,0.0
41,70,1.0,0.0,1.0,0.0
41,71,1.0,0.0,1.0,0.0
41,72,1.0,0.0,1.0,0.0
41,73,1.0,0.0,1.0,0.0
41,74,1.0,0.0,1.0,0.0
41,75,1.0,0.0,1.0,0.0
41,76,1.0,0.0,1.0,0.0
41,77,1.0,0.0,1.0,0.0
41,78,1.0,0.0,1.0,0.0
41,79,1.0,0.0,1.0,0.0
41,80,1.0,0.0,1.0,0.0
41,81,1.0,0.0,1.0,0.0
41,82,1.0,0.0,1.0,0.0
41,83,1.0,0.0,1.0,0.0
41,84,1.0,0.0,1.0,0.0
41,85,1.0,0.0,1.0,0.0
41,87,1.0,0.0,1.0,0.0
41,88,1.0,0.0,1.0,0.0
41,89,1.0,0.0,1.0,0.0
41,90,1.0,0.0,1.0,0.0
41,91,1.0,0.0,1.0,0.0
41,92,1.0,0.0,1.0,0.0
41,93,1.0,0.0,1.0,0.0
41,94,1.0,0.0,1.0,0.0
41,95,1.0,0.0,1.0,0.0
41,96,1.0,0.0,1.0,0.0
41,97,1.0,0.0,1.0,0.0
41,98,1.0,0.0,1.0,0.0
41,99,1.0,0.0,1.0,0.0
41,100,1.0,0.0,1.0,0.0
41,101,1.0,0.0,1.0,0.0
41,102,1.0,0.0,1.0,0.0
41,103,1.0,0.0,1.0,0.0
41,104,1.0,0.0,1.0,0.0
41,105,1.0,0.0,1.0,0.0
41,106,1.0,0.0,1.0,0.0
41,107,1.0,0.0,1.0,0.0
41,108,1.0,0.0,1.0,0.0
41,109,1.0,0.0,1.0,0.0
41,110,1.0,0.0,1.0,0.0
41,111,1.0,0.0,1.0,0.0
41,112,1.0,0.0,1.0,0.0
41,7004891687,1.0,0.0,1.0,0.0
41,7006694590,1.0,0.0,1.0,0.0
41,7102422991,1.0,0.0,1.0,0.0
41,7102658830,1.0,0.0,1.0,0.0
41,7103041111,1.0,0.0,1.0,0.0
41,7202992021,1.0,0.0,1.0,0.0
41,35380806400,1.0,0.0,1.0,0.0
41,36047010400,1.0,0.0,1.0,0.0
42,1,1.0,0.0,1.0,0.0
42,5,1.0,0.0,1.0,0.0
42,16,1.0,0.0,1.0,0.0
42,18,1.0,0.0,1.0,0.0
42,19,1.0,0.0,1.0,0.0
42,20,1.0,0.0,1.0,0.0
42,22,1.0,0.0,1.0,0.0
42,31,1.0,0.0,1.0,0.0
42,32,1.0,0.0,1.0,0.0
42,33,1.0,0.0,1.0,0.0
42,40,1.0,0.0,1.0,0.0
42,41,1.0,0.0,1.0,0.0
42,43,1.0,0.0,1.0,0.0
42,44,1.0,0.0,1.0,0.0
42,45,1.0,0.0,1.0,0.0
42,46,1.0,0.0,1.0,0.0
42,47,1.0,0.0,1.0,0.0
42,48,1.0,0.0,1.0,0.0
42,49,1.0,0.0,1.0,0.0
42,50,1.0,0.0,1.0,0.0
42,51,1.0,0.0,1.0,0.0
42,52,1.0,0.0,1.0,0.0
42,53,1.0,0.0,1.0,0.0
42,54,1.0,0.0,1.0,0.0
42,55,1.0,0.0,1.0,0.0
42,56,1.0,0.0,1.0,0.0
42,57,1.0,0.0,1.0,0.0
42,58,1.0,0.0,1.0,0.0
42,59,1.0,0.0,1.0,0.0
42,60,1.0,0.0,1.0,0.0
42,61,1.0,0.0,1.0,0.0
42,62,1.0,0.0,1.0,0.0
42,63,1.0,0.0,1.0,0.0
42,64,1.0,0.0,1.0,0.0
42,65,1.0,0.0,1.0,0.0
42,66,1.0,0.0,1.0,0.0
42,67,1.0,0.0,1.0,0.0
42,68,1.0,0.0,1.0,0.0
42,69,1.0,0.0,1.0,0.0
42,70,1.0,0.0,1.0,0.0
42,71,1.0,0.0,1.0,0.0
42,72,1.0,0.0,1.0,0.0
42,73,1.0,0.0,1.0,0.0
42,74,1.0,0.0,1.0,0.0
42,75,1.0,0.0,1.0,0.0
42,76,1.0,0.0,1.0,0.0
42,77,1.0,0.0,1.0,0.0
42,78,1.0,0.0,1.0,0.0
42,79,1.0,0.0,1.0,0.0
42,80,1.0,0.0,1.0,0.0
42,81,1.0,0.0,1.0,0.0
42,82,1.0,0.0,1.0,0.0
42,83,1.0,0.0,1.0,0.0
42,84,1.0,0.0,1.0,0.0
42,85,1.0,0.0,1.0,0.0
42,87,1.0,0.0,1.0,0.0
42,88,1.0,0.0,1.0,0.0
42,89,1.0,0.0,1.0,0.0
42,90,1.0,0.0,1.0,0.0
42,91,1.0,0.0,1.0,0.0
42,92,1.0,0.0,1.0,0.0
42,93,1.0,0.0,1.0,0.0
42,94,1.0,0.0,1.0,0.0
42,95,1.0,0.0,1.0,0.0
42,96,1.0,0.0,1.0,0.0
42,97,1.0,0.0,1.0,0.0
42,98,1.0,0.0,1.0,0.0
42,99,1.0,0.0,1.0,0.0
42,100,1.0,0.0,1.0,0.0
42,101,1.0,0.0,1.0,0.0
42,102,1.0,0.0,1.0,0.0
42,103,1.0,0.0,1.0,0.0
42,104,1.0,0.0,1.0,0.0
42,105,1.0,0.0,1.0,0.0
42,106,1.0,0.0,1.0,0.0
42,107,1.0,0.0,1.0,0.0
42,108,1.0,0.0,1.0,0.0
42,109,1.0,0.0,1.0,0.0
42,110,1.0,0.0,1.0,0.0
42,111,1.0,0.0,1.0,0.0
42,112,1.0,0.0,1.0,0.0
42,7004891687,1.0,0.0,1.0,0.0
42,7006694590,1.0,0.0,1.0,0.0
42,7102422991,1.0,0.0,1.0,0.0
42,7102658830,1.0,0.0,1.0,0.0
42,7103041111,1.0,0.0,1.0,0.0
42,7202992021,1.0,0.0,1.0,0.0
42,35380806400,1.0,0.0,1.0,0.0
42,36047010400,1.0,0.0,1.0,0.0
43,1,1.0,0.0,1.0,0.0
43,5,1.0,0.0,1.0,0.0
43,16,1.0,0.0,1.0,0.0
43,18,1.0,0.0,1.0,0.0
43,19,1.0,0.0,1.0,0.0
43,20,1.0,0.0,1.0,0.0
43,22,1.0,0.0,1.0,0.0
43,31,1.0,0.0,1.0,0.0
43,32,1.0,0.0,1.0,0.0
43,33,1.0,0.0,1.0,0.0
43,40,1.0,0.0,1.0,0.0
43,41,1.0,0.0,1.0,0.0
43,42,1.0,0.0,1.0,0.0
43,44,1.0,0.0,1.0,0.0
43,45,1.0,0.0,1.0,0.0
43,46,1.0,0.0,1.0,0.0
43,47,1.0,0.0,1.0,0.0
43,48,1.0,0.0,1.0,0.0
43,49,1.0,0.0,1.0,0.0
43,50,1.0,0.0,1.0,0.0
43,51,1.0,0.0,1.0,0.0
43,52,1.0,0.0,1.0,0.0
43,53,1.0,0.0,1.0,0.0
43,54,1.0,0.0,1.0,0.0
43,55,1.0,0.0,1.0,0.0
43,56,1.0,0.0,1.0,0.0
43,57,1.0,0.0,1.0,0.0
43,58,1.0,0.0,1.0,0.0
43,59,1.0,0.0,1.0,0.0
43,60,1.0,0.0,1.0,0.0
43,61,1.0,0.0,1.0,0.0
43,62,1.0,0.0,1.0,0.0
43,63,1.0,0.0,1.0,0.0
43,64,1.0,0.0,1.0,0.0
43,65,1.0,0.0,1.0,0.0
43,66,1.0,0.0,1.0,0.0
43,67,1.0,0.0,1.0,0.0
43,68,1.0,0.0,1.0,0.0
43,69,1.0,0.0,1.0,0.0
43,70,1.0,0.0,1.0,0.0
43,71,1.0,0.0,1.0,0.0
43,72,1.0,0.0,1.0,0.0
43,73,1.0,0.0,1.0,0.0
43,74,1.0,0.0,1.0,0.0
43,75,1.0,0.0,1.0,0.0
43,76,1.0,0.0,1.0,0.0
43,77,1.0,0.0,1.0,0.0
43,78,1.0,0.0,1.0,0.0
43,79,1.0,0.0,1.0,0.0
43,80,1.0,0.0,1.0,0.0
43,81,1.0,0.0,1.0,0.0
43,82,1.0,0.0,1.0,0.0
43,83,1.0,0.0,1.0,0.0
43,84,1.0,0.0,1.0,0.0
43,85,1.0,0.0,1.0,0.0
43,87,1.0,0.0,1.0,0.0
43,88,1.0,0.0,1.0,0.0
43,89,1.0,0.0,1.0,0.0
43,90,1.0,0.0,1.0,0.0
43,91,1.0,0.0,1.0,0.0
43,92,1.0,0.0,1.0,0.0
43,93,1.0,0.0,1.0,0.0
43,94,1.0,0.0,1.0,0.0
43,95,1.0,0.0,1.0,0.0
43,96,1.0,0.0,1.0,0.0
43,97,1.0,0.0,1.0,0.0
43,98,1.0,0.0,1.0,0.0
43,99,1.0,0.0,1.0,0.0
43,100,1.0,0.0,1.0,0.0
43,101,1.0,0.0,1.0,0.0
43,102,1.0,0.0,1.0,0.0
43,103,1.0,0.0,1.0,0.0
43,104,1.0,0.0,1.0,0.0
43,105,1.0,0.0,1.0,0.0
43,106,1.0,0.0,1.0,0.0
43,107,1.0,0.0,1.0,0.0
43,108,1.0,0.0,1.0,0.0
43,109,1.0,0.0,1.0,0.0
43,110,1.0,0.0,1.0,0.0
43,111,1.0,0.0,1.0,0.0
43,112,1.0,0.0,1.0,0.0
43,7004891687,1.0,0.0,1.0,0.0
43,7006694590,1.0,0.0,1.0,0.0
43,7102422991,1.0,0.0,1.0,0.0
43,7102658830,1.0,0.0,1.0,0.0
43,7103041111,1.0,0.0,1.0,0.0
43,7202992021,1.0,0.0,1.0,0.0
43,35380806400,1.0,0.0,1.0,0.0
43,36047010400,1.0,0.0,1.0,0.0
44,1,1.0,0.0,1.0,0.0
44,5,1.0,0.0,1.0,0.0
44,16,1.0,0.0,1.0,0.0
44,18,1.0,0.0,1.0,0.0
44,19,1.0,0.0,1.0,0.0
44,20,1.0,0.0,1.0,0.0
44,22,1.0,0.0,1.0,0.0
44,31,1.0,0.0,1.0,0.0
44,32,1.0,0.0,1.0,0.0
44,33,1.0,0.0,1.0,0.0
44,40,1.0,0.0,1.0,0.0
44,41,1.0,0.0,1.0,0.0
44,42,1.0,0.0,1.0,0.0
44,43,1.0,0.0,1.0,0.0
44,45,1.0,0.0,1.0,0.0
44,46,1.0,0.0,1.0,0.0
44,47,1.0,0.0,1.0,0.0
44,48,1.0,0.0,1.0,0.0
44,49,1.0,0.0,1.0,0.0
44,50,1.0,0.0,1.0,0.0
44,51,1.0,0.0,1.0,0.0
44,52,1.0,0.0,1.0,0.0
44,53,1.0,0.0,1.0,0.0
44,54,1.0,0.0,1.0,0.0
44,55,1.0,0.0,1.0,0.0
44,56,1.0,0.0,1.0,0.0
44,57,1.0,0.0,1.0,0.0
44,58,1.0,0.0,1.0,0.0
44,59,1.0,0.0,1.0,0.0
44,60,1.0,0.0,1.0,0.0
44,61,1.0,0.0,1.0,0.0
44,62,1.0,0.0,1.0,0.0
44,63,1.0,0.0,1.0,0.0
44,64,1.0,0.0,1.0,0.0
44,65,1.0,0.0,1.0,0.0
44,66,1.0,0.0,1.0,0.0
44,67,1.0,0.0,1.0,0.0
44,68,1.0,0.0,1.0,0.0
44,69,1.0,0.0,1.0,0.0
44,70,1.0,0.0,1.0,0.0
44,71,1.0,0.0,1.0,0.0
44,72,1.0,0.0,1.0,0.0
44,73,1.0,0.0,1.0,0.0
44,74,1.0,0.0,1.0,0.0
44,75,1.0,0.0,1.0,0.0
44,76,1.0,0.0,1.0,0.0
44,77,1.0,0.0,1.0,0.0
44,78,1.0,0.0,1.0,0.0
44,79,1.0,0.0,1.0,0.0
44,80,1.0,0.0,1.0,0.0
44,81,1.0,0.0,1.0,0.0
44,82,1.0,0.0,1.0,0.0
44,83,1.0,0.0,1.0,0.0
44,84,1.0,0.0,1.0,0.0
44,85,1.0,0.0,1.0,0.0
44,87,1.0,0.0,1.0,0.0
44,88,1.0,0.0,1.0,0.0
44,89,1.0,0.0,1.0,0.0
44,90,1.0,0.0,1.0,0.0
44,91,1.0,0.0,1.0,0.0
44,92,1.0,0.0,1.0,0.0
44,93,1.0,0.0,1.0,0.0
44,94,1.0,0.0,1.0,0.0
44,95,1.0,0.0,1.0,0.0
44,96,1.0,0.0,1.0,0.0
44,97,1.0,0.0,1.0,0.0
44,98,1.0,0.0,1.0,0.0
44,99,1.0,0.0,1.0,0.0
44,100,1.0,0.0,1.0,0.0
44,101,1.0,0.0,1.0,0.0
44,102,1.0,0.0,1.0,0.0
44,103,1.0,0.0,1.0,0.0
44,104,1.0,0.0,1.0,0.0
44,105,1.0,0.0,1.0,0.0
44,106,1.0,0.0,1.0,0.0
44,107,1.0,0.0,1.0,0.0
44,108,1.0,0.0,1.0,0.0
44,109,1.0,0.0,1.0,0.0
44,110,1.0,0.0,1.0,0.0
44,111,1.0,0.0,1.0,0.0
44,112,1.0,0.0,1.0,0.0
44,7004891687,1.0,0.0,1.0,0.0
44,7006694590,1.0,0.0,1.0,0.0
44,7102422991,1.0,0.0,1.0,0.0
44,7102658830,1.0,0.0,1.0,0.0
44,7103041111,1.0,0.0,1.0,0.0
44,7202992021,1.0,0.0,1.0,0.0
44,35380806400,1.0,0.0,1.0,0.0
44,36047010400,1.0,0.0,1.0,0.0
45,1,1.0,0.0,1.0,0.0
45,5,1.0,0.0,1.0,0.0
45,16,1.0,0.0,1.0,0.0
45,18,1.0,0.0,1.0,0.0
45,19,1.0,0.0,1.0,0.0
45,20,1.0,0.0,1.0,0.0
45,22,1.0,0.0,1.0,0.0
45,31,1.0,0.0,1.0,0.0
45,32,1.0,0.0,1.0,0.0
45,33,1.0,0.0,1.0,0.0
45,40,1.0,0.0,1.0,0.0
45,41,1.0,0.0,1.0,0.0
45,42,1.0,0.0,1.0,0.0
45,43,1.0,0.0,1.0,0.0
45,44,1.0,0.0,1.0,0.0
45,46,1.0,0.0,1.0,0.0
45,47,1.0,0.0,1.0,0.0
45,48,1.0,0.0,1.0,0.0
45,49,1.0,0.0,1.0,0.0
45,50,1.0,0.0,1.0,0.0
45,51,1.0,0.0,1.0,0.0
45,52,1.0,0.0,1.0,0.0
45,53,1.0,0.0,1.0,0.0
45,54,1.0,0.0,1.0,0.0
45,55,1.0,0.0,1.0,0.0
45,56,1.0,0.0,1.0,0.0
45,57,1.0,0.0,1.0,0.0
45,58,1.0,0.0,1.0,0.0
45,59,1.0,0.0,1.0,0.0
45,60,1.0,0.0,1.0,0.0
45,61,1.0,0.0,1.0,0.0
45,62,1.0,0.0,1.0,0.0
45,63,1.0,0.0,1.0,0.0
45,64,1.0,0.0,1.0,0.0
45,65,1.0,0.0,1.0,0.0
45,66,1.0,0.0,1.0,0.0
45,67,1.0,0.0,1.0,0.0
45,68,1.0,0.0,1.0,0.0
45,69,1.0,0.0,1.0,0.0
45,70,1.0,0.0,1.0,0.0
45,71,1.0,0.0,1.0,0.0
45,72,1.0,0.0,1.0,0.0
45,73,1.0,0.0,1.0,0.0
45,74,1.0,0.0,1.0,0.0
45,75,1.0,0.0,1.0,0.0
45,76,1.0,0.0,1.0,0.0
45,77,1.0,0.0,1.0,0.0
45,78,1.0,0.0,1.0,0.0
45,79,1.0,0.0,1.0,0.0
45,80,1.0,0.0,1.0,0.0
45,81,1.0,0.0,1.0,0.0
45,82,1.0,0.0,1.0,0.0
45,83,1.0,0.0,1.0,0.0
45,84,1.0,0.0,1.0,0.0
45,85,1.0,0.0,1.0,0.0
45,87,1.0,0.0,1.0,0.0
45,88,1.0,0.0,1.0,0.0
45,89,1.0,0.0,1.0,0.0
45,90,1.0,0.0,1.0,0.0
45,91,1.0,0.0,1.0,0.0
45,92,1.0,0.0,1.0,0.0
45,93,1.0,0.0,1.0,0.0
45,94,1.0,0.0,1.0,0.0
45,95,1.0,0.0,1.0,0.0
45,96,1.0,0.0,1.0,0.0
45,97,1.0,0.0,1.0,0.0
45,98,1.0,0.0,1.0,0.0
45,99,1.0,0.0,1.0,0.0
45,100,1.0,0.0,1.0,0.0
45,101,1.0,0.0,1.0,0.0
45,102,1.0,0.0,1.0,0.0
45,103,1.0,0.0,1.0,0.0
45,104,1.0,0.0,1.0,0.0
45,105,1.0,0.0,1.0,0.0
45,106,1.0,0.0,1.0,0.0
45,107,1.0,0.0,1.0,0.0
45,108,1.0,0.0,1.0,0.0
45,109,1.0,0.0,1.0,0.0
45,110,1.0,0.0,1.0,0.0
45,111,1.0,0.0,1.0,0.0
45,112,1.0,0.0,1.0,0.0
45,7004891687,1.0,0.0,1.0,0.0
45,7006694590,1.0,0.0,1.0,0.0
45,7102422991,1.0,0.0,1.0,0.0
45,7102658830,1.0,0.0,1.0,0.0
45,7103041111,1.0,0.0,1.0,0.0
45,7202992021,1.0,0.0,1.0,0.0
45,35380806400,1.0,0.0,1.0,0.0
45,36047010400,1.0,0.0,1.0,0.0
46,1,1.0,0.0,1.0,0.0
46,5,2.0,0.0,2.0,0.0
46,16,1.0,0.0,1.0,0.0
46,17,1.0,0.0,1.0,0.0
46,18,2.0,0.0,2.0,0.0
46,19,1.0,0.0,1.0,0.0
46,20,1.0,0.0,1.0,0.0
46,22,1.0,0.0,1.0,0.0
46,31,2.0,0.0,2.0,0.0
46,32,2.0,0.0,2.0,0.0
46,33,2.0,0.0,2.0,0.0
46,40,2.0,0.0,2.0,0.0
46,41,1.0,0.0,1.0,0.0
46,42,1.0,0.0,1.0,0.0
46,43,1.0,0.0,1.0,0.0
46,44,1.0,0.0,1.0,0.0
46,45,1.0,0.0,1.0,0.0
46,47,1.0,0.0,1.0,0.0
46,48,1.0,0.0,1.0,0.0
46,49,2.0,0.0,2.0,0.0
46,50,1.0,0.0,1.0,0.0
46,51,1.0,0.0,1.0,0.0
46,52,1.0,0.0,1.0,0.0
46,53,1.0,0.0,1.0,0.0
46,54,1.0,0.0,1.0,0.0
46,55,1.0,0.0,1.0,0.0
46,56,1.0,0.0,1.0,0.0
46,57,1.0,0.0,1.0,0.0
46,58,1.0,0.0,1.0,0.0
46,59,1.0,0.0,1.0,0.0
46,60,2.0,0.0,2.0,0.0
46,61,1.0,0.0,1.0,0.0
46,62,1.0,0.0,1.0,0.0
46,63,1.0,0.0,1.0,0.0
46,64,1.0,0.0,1.0,0.0
46,65,1.0,0.0,1.0,0.0
46,66,1.0,0.0,1.0,0.0
46,67,2.0,0.0,2.0,0.0
46,68,1.0,0.0,1.0,0.0
46,69,2.0,0.0,2.0,0.0
46,70,2.0,0.0,2.0,0.0
46,71,2.0,0.0,2.0,0.0
46,72,1.0,0.0,1.0,0.0
46,73,2.0,0.0,2.0,0.0
46,74,2.0,0.0,2.0,0.0
46,75,1.0,0.0,1.0,0.0
46,76,2.0,0.0,2.0,0.0
46,77,2.0,0.0,2.0,0.0
46,78,1.0,0.0,1.0,0.0
46,79,1.0,0.0,1.0,0.0
46,80,2.0,0.0,2.0,0.0
46,81,1.0,0.0,1.0,0.0
46,82,2.0,0.0,2.0,0.0
46,83,1.0,0.0,1.0,0.0
46,84,1.0,0.0,1.0,0.0
46,85,2.0,0.0,2.0,0.0
46,87,2.0,0.0,2.0,0.0
46,88,1.0,0.0,1.0,0.0
46,89,1.0,0.0,1.0,0.0
46,90,2.0,0.0,2.0,0.0
46,91,2.0,0.0,2.0,0.0
46,92,2.0,0.0,2.0,0.0
46,93,1.0,0.0,1.0,0.0
46,94,1.0,0.0,1.0,0.0
46,95,2.0,0.0,2.0,0.0
46,96,2.0,0.0,2.0,0.0
46,97,1.0,0.0,1.0,0.0
46,98,2.0,0.0,2.0,0.0
46,99,1.0,0.0,1.0,0.0
46,100,1.0,0.0,1.0,0.0
46,101,2.0,0.0,2.0,0.0
46,102,1.0,0.0,1.0,0.0
46,103,1.0,0.0,1.0,0.0
46,104,1.0,0.0,1.0,0.0
46,105,1.0,0.0,1.0,0.0
46,106,1.0,0.0,1.0,0.0
46,107,2.0,0.0,2.0,0.0
46,108,2.0,0.0,2.0,0.0
46,109,1.0,0.0,1.0,0.0
46,110,2.0,0.0,2.0,0.0
46,111,1.0,0.0,1.0,0.0
46,112,2.0,0.0,2.0,0.0
46,113,1.0,0.0,1.0,0.0
46,114,1.0,0.0,1.0,0.0
46,115,1.0,0.0,1.0,0.0
46,116,1.0,0.0,1.0,0.0
46,117,1.0,0.0,1.0,0.0
46,118,1.0,0.0,1.0,0.0
46,119,1.0,0.0,1.0,0.0
46,120,1.0,0.0,1.0,0.0
46,121,1.0,0.0,1.0,0.0
46,122,1.0,0.0,1.0,0.0
46,123,1.0,0.0,1.0,0.0
46,124,1.0,0.0,1.0,0.0
46,125,1.0,0.0,1.0,0.0
46,126,1.0,0.0,1.0,0.0
46,127,1.0,0.0,1.0,0.0
46,128,1.0,0.0,1.0,0.0
46,129,1.0,0.0,1.0,0.0
46,130,1.0,0.0,1.0,0.0
46,131,1.0,0.0,1.0,0.0
46,132,1.0,0.0,1.0,0.0
46,133,1.0,0.0,1.0,0.0
46,134,1.0,0.0,1.0,0.0
46,135,1.0,0.0,1.0,0.0
46,136,1.0,0.0,1.0,0.0
46,137,1.0,0.0,1.0,0.0
46,138,1.0,0.0,1.0,0.0
46,139,1.0,0.0,1.0,0.0
46,141,1.0,0.0,1.0,0.0
46,142,1.0,0.0,1.0,0.0
46,143,1.0,0.0,1.0,0.0
46,144,1.0,0.0,1.0,0.0
46,145,1.0,0.0,1.0,0.0
46,146,1.0,0.0,1.0,0.0
46,147,1.0,0.0,1.0,0.0
46,148,1.0,0.0,1.0,0.0
46,149,1.0,0.0,1.0,0.0
46,150,1.0,0.0,1.0,0.0
46,151,1.0,0.0,1.0,0.0
46,152,1.0,0.0,1.0,0.0
46,153,1.0,0.0,1.0,0.0
46,154,1.0,0.0,1.0,0.0
46,155,1.0,0.0,1.0,0.0
46,156,1.0,0.0,1.0,0.0
46,157,1.0,0.0,1.0,0.0
46,158,1.0,0.0,1.0,0.0
46,159,1.0,0.0,1.0,0.0
46,160,1.0,0.0,1.0,0.0
46,161,1.0,0.0,1.0,0.0
46,162,1.0,0.0,1.0,0.0
46,163,1.0,0.0,1.0,0.0
46,164,1.0,0.0,1.0,0.0
46,165,1.0,0.0,1.0,0.0
46,166,1.0,0.0,1.0,0.0
46,167,1.0,0.0,1.0,0.0
46,168,1.0,0.0,1.0,0.0
46,169,1.0,0.0,1.0,0.0
46,170,1.0,0.0,1.0,0.0
46,171,1.0,0.0,1.0,0.0
46,172,1.0,0.0,1.0,0.0
46,173,1.0,0.0,1.0,0.0
46,174,1.0,0.0,1.0,0.0
46,175,1.0,0.0,1.0,0.0
46,176,1.0,0.0,1.0,0.0
46,177,1.0,0.0,1.0,0.0
46,178,1.0,0.0,1.0,0.0
46,179,1.0,0.0,1.0,0.0
46,180,1.0,0.0,1.0,0.0
46,181,1.0,0.0,1.0,0.0
46,182,1.0,0.0,1.0,0.0
46,193,1.0,0.0,1.0,0.0
46,194,1.0,0.0,1.0,0.0
46,195,1.0,0.0,1.0,0.0
46,196,1.0,0.0,1.0,0.0
46,197,1.0,0.0,1.0,0.0
46,198,1.0,0.0,1.0,0.0
46,199,1.0,0.0,1.0,0.0
46,7004891687,2.0,0.0,2.0,0.0
46,7006694590,2.0,0.0,2.0,0.0
46,7102422991,2.0,0.0,2.0,0.0
46,7102658830,2.0,0.0,2.0,0.0
46,7103041111,2.0,0.0,2.0,0.0
46,7202992021,2.0,0.0,2.0,0.0
46,35380806400,2.0,0.0,2.0,0.0
46,36047010400,2.0,0.0,2.0,0.0
47,1,1.0,0.0,1.0,0.0
47,5,1.0,0.0,1.0,0.0
47,16,1.0,0.0,1.0,0.0
47,18,1.0,0.0,1.0,0.0
47,19,1.0,0.0,1.0,0.0
47,20,1.0,0.0,1.0,0.0
47,22,1.0,0.0,1.0,0.0
47,31,1.0,0.0,1.0,0.0
47,32,1.0,0.0,1.0,0.0
47,33,1.0,0.0,1.0,0.0
47,40,1.0,0.0,1.0,0.0
47,41,1.0,0.0,1.0,0.0
47,42,1.0,0.0,1.0,0.0
47,43,1.0,0.0,1.0,0.0
47,44,1.0,0.0,1.0,0.0
47,45,1.0,0.0,1.0,0.0
47,46,1.0,0.0,1.0,0.0
47,48,1.0,0.0,1.0,0.0
47,49,1.0,0.0,1.0,0.0
47,50,1.0,0.0,1.0,0.0
47,51,1.0,0.0,1.0,0.0
47,52,1.0,0.0,1.0,0.0
47,53,1.0,0.0,1.0,0.0
47,54,1.0,0.0,1.0,0.0
47,55,1.0,0.0,1.0,0.0
47,56,1.0,0.0,1.0,0.0
47,57,1.0,0.0,1.0,0.0
47,58,1.0,0.0,1.0,0.0
47,59,1.0,0.0,1.0,0.0
47,60,1.0,0.0,1.0,0.0
47,61,1.0,0.0,1.0,0.0
47,62,1.0,0.0,1.0,0.0
47,63,1.0,0.0,1.0,0.0
47,64,1.0,0.0,1.0,0.0
47,65,1.0,0.0,1.0,0.0
47,66,1.0,0.0,1.0,0.0
47,67,1.0,0.0,1.0,0.0
47,68,1.0,0.0,1.0,0.0
47,69,1.0,0.0,1.0,0.0
47,70,1.0,0.0,1.0,0.0
47,71,1.0,0.0,1.0,0.0
47,72,1.0,0.0,1.0,0.0
47,73,1.0,0.0,1.0,0.0
47,74,1.0,0.0,1.0,0.0
47,75,1.0,0.0,1.0,0.0
47,76,1.0,0.0,1.0,0.0
47,77,1.0,0.0,1.0,0.0
47,78,1.0,0.0,1.0,0.0
47,79,1.0,0.0,1.0,0.0
47,80,1.0,0.0,1.0,0.0
47,81,1.0,0.0,1.0,0.0
47,82,1.0,0.0,1.0,0.0
47,83,1.0,0.0,1.0,0.0
47,84,1.0,0.0,1.0,0.0
47,85,1.0,0.0,1.0,0.0
47,87,1.0,0.0,1.0,0.0
47,88,1.0,0.0,1.0,0.0
47,89,1.0,0.0,1.0,0.0
47,90,1.0,0.0,1.0,0.0
47,91,1.0,0.0,1.0,0.0
47,92,1.0,0.0,1.0,0.0
47,93,1.0,0.0,1.0,0.0
47,94,1.0,0.0,1.0,0.0
47,95,1.0,0.0,1.0,0.0
47,96,1.0,0.0,1.0,0.0
47,97,1.0,0.0,1.0,0.0
47,98,1.0,0.0,1.0,0.0
47,99,1.0,0.0,1.0,0.0
47,100,1.0,0.0,1.0,0.0
47,101,1.0,0.0,1.0,0.0
47,102,1.0,0.0,1.0,0.0
47,103,1.0,0.0,1.0,0.0
47,104,1.0,0.0,1.0,0.0
47,105,1.0,0.0,1.0,0.0
47,106,1.0,0.0,1.0,0.0
47,107,1.0,0.0,1.0,0.0
47,108,1.0,0.0,1.0,0.0
47,109,1.0,0.0,1.0,0.0
47,110,1.0,0.0,1.0,0.0
47,111,1.0,0.0,1.0,0.0
47,112,1.0,0.0,1.0,0.0
47,7004891687,1.0,0.0,1.0,0.0
47,7006694590,1.0,0.0,1.0,0.0
47,7102422991,1.0,0.0,1.0,0.0
47,7102658830,1.0,0.0,1.0,0.0
47,7103041111,1.0,0.0,1.0,0.0
47,7202992021,1.0,0.0,1.0,0.0
47,35380806400,1.0,0.0,1.0,0.0
47,36047010400,1.0,0.0,1.0,0.0
48,1,1.0,0.0,1.0,0.0
